,A-A(0.66V),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wavelength (nm),V vs. RHE (iRu corrected),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.66,0.67,0.68,0.69,0.7,0.71,0.72,0.73,0.74,0.75,0.76,0.77,0.78,0.79,0.8,0.81,0.82,0.83,0.84,0.85,0.86,0.87,0.88,0.89,0.9,0.91,0.92,0.93,0.94,0.95,0.96,0.97,0.98,0.99,1,1.01,1.02,1.03,1.04,1.05,1.06,1.07,1.08,1.09,1.1,1.11,1.12,1.13,1.14,1.15,1.16,1.17,1.18,1.19,1.2,1.21,1.22,1.23,1.24,1.25,1.26,1.27,1.28,1.29,1.3,1.31,1.32,1.33,1.34,1.35,1.36,1.37,1.38,1.39,1.4,1.41,1.42,1.43,1.44,1.45,1.46,1.47,1.48,1.49,1.5,1.51,1.52,1.53,1.54,1.55,1.56,1.57
620.25531,0,0.019333333,0.023,0.031444444,0.029111111,0.039444444,0.045222222,0.049666667,0.059555556,0.067444444,0.076222222,0.085888889,0.100888889,0.108777778,0.120111111,0.133,0.145444444,0.159666667,0.173,0.186555556,0.2,0.219666667,0.237444444,0.250444444,0.261222222,0.277333333,0.292777778,0.312555556,0.323666667,0.333333333,0.347555556,0.355,0.370222222,0.382,0.396222222,0.404111111,0.410555556,0.417888889,0.421888889,0.429555556,0.434777778,0.442222222,0.446888889,0.449777778,0.460555556,0.467666667,0.469,0.473,0.476444444,0.482333333,0.484555556,0.489555556,0.496333333,0.503555556,0.508333333,0.511222222,0.513444444,0.527666667,0.525666667,0.534222222,0.535222222,0.541222222,0.547444444,0.553888889,0.565777778,0.564555556,0.571555556,0.578555556,0.585555556,0.580222222,0.594111111,0.597111111,0.599666667,0.608888889,0.620888889,0.619111111,0.628,0.630666667,0.636666667,0.640777778,0.641222222,0.652555556,0.654666667,0.652111111,0.656333333,0.660888889,0.666111111,0.664111111,0.666444444,0.679111111,0.680888889,0.679222222
620.69854,0,0.018333333,0.024444444,0.030888889,0.029777778,0.040555556,0.046444444,0.051222222,0.058555556,0.067444444,0.075,0.086555556,0.097555556,0.109111111,0.119,0.135,0.146333333,0.159666667,0.173,0.187222222,0.2,0.217888889,0.240888889,0.252,0.262777778,0.277444444,0.295777778,0.311555556,0.324777778,0.333888889,0.346666667,0.358,0.370555556,0.381333333,0.396222222,0.405666667,0.411777778,0.416333333,0.422111111,0.431,0.437555556,0.443,0.448,0.452666667,0.460666667,0.465,0.469555556,0.474,0.479555556,0.483111111,0.486555556,0.490222222,0.498777778,0.505333333,0.509666667,0.514111111,0.515888889,0.528333333,0.528333333,0.533888889,0.538111111,0.542,0.550555556,0.556555556,0.566666667,0.568777778,0.572777778,0.581222222,0.588,0.582888889,0.595222222,0.600222222,0.600333333,0.610444444,0.622444444,0.623333333,0.630333333,0.631,0.636333333,0.642111111,0.642555556,0.652333333,0.658666667,0.653333333,0.658444444,0.661888889,0.665,0.665888889,0.667555556,0.683111111,0.679555556,0.679555556
621.14174,0,0.020333333,0.025555556,0.029888889,0.031888889,0.041666667,0.050333333,0.052555556,0.059333333,0.069222222,0.076111111,0.088111111,0.096444444,0.110777778,0.119888889,0.136222222,0.148555556,0.162777778,0.174333333,0.187,0.201666667,0.218888889,0.241111111,0.253333333,0.264666667,0.278444444,0.298111111,0.312,0.327,0.336222222,0.348,0.361222222,0.373777778,0.382222222,0.396666667,0.407555556,0.412444444,0.416888889,0.424666667,0.433333333,0.440222222,0.446,0.450333333,0.454111111,0.461888889,0.463777778,0.471888889,0.476,0.484222222,0.487444444,0.489444444,0.491666667,0.502,0.509888889,0.509222222,0.516888889,0.519333333,0.529555556,0.532777778,0.535555556,0.543333333,0.543555556,0.554111111,0.560333333,0.566333333,0.573,0.575,0.586111111,0.591555556,0.586888889,0.597888889,0.604333333,0.604111111,0.613444444,0.624555556,0.626111111,0.633333333,0.635,0.638555556,0.644666667,0.644222222,0.655111111,0.661666667,0.657666667,0.661777778,0.665,0.668555556,0.668444444,0.671555556,0.685444444,0.683111111,0.684555556
621.58491,0,0.022333333,0.026333333,0.029111111,0.034666667,0.044888889,0.052444444,0.053111111,0.060555556,0.072333333,0.079555556,0.089111111,0.099888889,0.112777778,0.120888889,0.139111111,0.148222222,0.163555556,0.178888889,0.188666667,0.203222222,0.220333333,0.239777778,0.253777778,0.267666667,0.280333333,0.300666667,0.313444444,0.33,0.339777778,0.351888889,0.364888889,0.374333333,0.383555556,0.398777778,0.408,0.415555556,0.419444444,0.429111111,0.435,0.443444444,0.447555556,0.453222222,0.457888889,0.465555556,0.468777778,0.476,0.479666667,0.488888889,0.491777778,0.492444444,0.493,0.504,0.512333333,0.513222222,0.521333333,0.524666667,0.532222222,0.535666667,0.538111111,0.547111111,0.549222222,0.558222222,0.567777778,0.569888889,0.577,0.580666667,0.587222222,0.594222222,0.595222222,0.601666667,0.608666667,0.608222222,0.615111111,0.627222222,0.628222222,0.637666667,0.638555556,0.644666667,0.648,0.647777778,0.658666667,0.665444444,0.661777778,0.665,0.667111111,0.669111111,0.672777778,0.677,0.687111111,0.684555556,0.689444444
622.02805,0,0.023888889,0.028222222,0.029777778,0.037777778,0.045555556,0.052555556,0.055777778,0.063777778,0.074222222,0.082222222,0.090555556,0.103555556,0.114888889,0.122222222,0.139666667,0.151444444,0.165888889,0.182222222,0.191555556,0.205444444,0.221111111,0.239888889,0.255111111,0.271666667,0.284333333,0.301666667,0.313333333,0.330777778,0.341555556,0.355111111,0.366333333,0.374111111,0.383666667,0.400555556,0.408,0.415444444,0.420888889,0.432,0.437777778,0.446111111,0.452222222,0.456777778,0.462222222,0.467,0.470666667,0.476111111,0.480555556,0.489555556,0.494777778,0.493888889,0.495777778,0.505888889,0.510444444,0.515888889,0.524777778,0.526555556,0.533222222,0.539,0.539333333,0.551555556,0.553555556,0.562,0.572666667,0.572444444,0.580222222,0.581555556,0.590222222,0.595777778,0.597777778,0.603555556,0.609444444,0.613,0.618777778,0.628111111,0.632555556,0.639666667,0.642333333,0.647444444,0.651888889,0.652222222,0.658333333,0.669666667,0.666333333,0.667666667,0.672333333,0.671666667,0.675777778,0.681666667,0.688111111,0.684666667,0.692111111
622.47117,0,0.022666667,0.027,0.025555556,0.038333333,0.045888889,0.051555556,0.056,0.065333333,0.075111111,0.080555556,0.091111111,0.100222222,0.115666667,0.121111111,0.137111111,0.151,0.165222222,0.183333333,0.191888889,0.203888889,0.221111111,0.237333333,0.253444444,0.271444444,0.285,0.301666667,0.312666667,0.329555556,0.340222222,0.354666667,0.366444444,0.374111111,0.384333333,0.397555556,0.406555556,0.412666667,0.420666667,0.431333333,0.437,0.443777778,0.452222222,0.457444444,0.460444444,0.466777778,0.470888889,0.473666667,0.479888889,0.489222222,0.493333333,0.493444444,0.497,0.504777778,0.507111111,0.514444444,0.525,0.528111111,0.532555556,0.537333333,0.538222222,0.550888889,0.553444444,0.561,0.570444444,0.572555556,0.579,0.581666667,0.586666667,0.596111111,0.598,0.603,0.608333333,0.614777778,0.619222222,0.624888889,0.632333333,0.636,0.640777778,0.648666667,0.651444444,0.655,0.658555556,0.668444444,0.665333333,0.665666667,0.671555556,0.670888889,0.672333333,0.681222222,0.685666667,0.684444444,0.693888889
622.91426,0,0.020555556,0.025777778,0.024666667,0.039222222,0.044444444,0.052111111,0.053333333,0.063,0.073777778,0.079888889,0.092777778,0.100777778,0.112555556,0.122333333,0.134555556,0.151555556,0.162888889,0.181222222,0.188111111,0.200555556,0.219333333,0.236444444,0.251,0.272,0.285666667,0.298666667,0.310444444,0.327555556,0.340222222,0.355111111,0.365,0.374555556,0.383333333,0.396,0.404777778,0.411111111,0.421111111,0.429222222,0.436888889,0.443333333,0.449,0.457888889,0.457666667,0.464888889,0.471,0.473333333,0.479666667,0.487777778,0.493,0.493111111,0.495444444,0.504111111,0.503555556,0.513333333,0.523888889,0.527333333,0.530222222,0.535444444,0.537666667,0.548555556,0.550888889,0.556333333,0.566888889,0.572,0.576,0.579111111,0.582111111,0.592333333,0.596777778,0.601666667,0.605888889,0.613,0.619444444,0.622777778,0.630777778,0.632888889,0.640222222,0.647111111,0.650666667,0.653,0.658111111,0.662444444,0.663111111,0.664222222,0.668444444,0.668666667,0.671111111,0.679111111,0.679666667,0.682888889,0.693222222
623.35732,0,0.015888889,0.023444444,0.023111111,0.035111111,0.038111111,0.050666667,0.052222222,0.059333333,0.073,0.076555556,0.090555556,0.099555556,0.108777778,0.121666667,0.131333333,0.148111111,0.161888889,0.179444444,0.187888889,0.198444444,0.215888889,0.232333333,0.248444444,0.268333333,0.282888889,0.296111111,0.310111111,0.323666667,0.339444444,0.352,0.361111111,0.371666667,0.381666667,0.392666667,0.403666667,0.408777778,0.419555556,0.425888889,0.431555556,0.440333333,0.444888889,0.453444444,0.455888889,0.460333333,0.468888889,0.469555556,0.476666667,0.481555556,0.489777778,0.489888889,0.490777778,0.500888889,0.496666667,0.510333333,0.521555556,0.521333333,0.527222222,0.530111111,0.533888889,0.544222222,0.547777778,0.552444444,0.558888889,0.569333333,0.570888889,0.573333333,0.576111111,0.587666667,0.592111111,0.599111111,0.602777778,0.610222222,0.616666667,0.618888889,0.626222222,0.629222222,0.639666667,0.643555556,0.647111111,0.650222222,0.657666667,0.657,0.661888889,0.661888889,0.663888889,0.664555556,0.667333333,0.674666667,0.674444444,0.680222222,0.689444444
623.80035,0,0.015333333,0.022,0.023666667,0.033111111,0.036111111,0.049777778,0.049777778,0.057555556,0.072777778,0.075444444,0.090555556,0.097888889,0.108666667,0.122111111,0.13,0.147888889,0.160555556,0.178444444,0.188777778,0.198,0.216111111,0.232333333,0.247333333,0.267222222,0.282444444,0.294,0.307888889,0.321777778,0.338222222,0.352888889,0.358666667,0.371333333,0.378555556,0.390666667,0.402888889,0.409333333,0.418333333,0.424555556,0.429666667,0.44,0.442777778,0.452,0.453333333,0.457666667,0.467555556,0.469333333,0.475111111,0.480555556,0.487666667,0.488666667,0.489111111,0.500222222,0.496777778,0.510777778,0.515777778,0.52,0.527888889,0.528,0.533111111,0.539666667,0.545444444,0.548777778,0.554333333,0.568333333,0.570777778,0.573111111,0.574555556,0.586888889,0.589444444,0.598333333,0.598555556,0.610888889,0.614444444,0.617666667,0.623,0.628,0.637111111,0.643444444,0.647111111,0.648111111,0.656,0.653,0.662333333,0.660222222,0.660333333,0.662555556,0.665111111,0.673666667,0.673555556,0.678666667,0.685555556
624.24335,0,0.012555556,0.019666667,0.023888889,0.029555556,0.034222222,0.049333333,0.048444444,0.056333333,0.070444444,0.074555556,0.089222222,0.095888889,0.105777778,0.122222222,0.127555556,0.146333333,0.156888889,0.175333333,0.187777778,0.196888889,0.214,0.230444444,0.247,0.264444444,0.280555556,0.291666667,0.306222222,0.318666667,0.336333333,0.351333333,0.354222222,0.367555556,0.375666667,0.388333333,0.402333333,0.409666667,0.416222222,0.419666667,0.426666667,0.438666667,0.438888889,0.448777778,0.451888889,0.454666667,0.465888889,0.466666667,0.471111111,0.477444444,0.484444444,0.486555556,0.488555556,0.497,0.495888889,0.512111111,0.511111111,0.515777778,0.526777778,0.522666667,0.529222222,0.535888889,0.542333333,0.544888889,0.550666667,0.565444444,0.570444444,0.569444444,0.57,0.583888889,0.586,0.595888889,0.596666667,0.610333333,0.610888889,0.612222222,0.618555556,0.623777778,0.633222222,0.638555556,0.645,0.646555556,0.651,0.649111111,0.661333333,0.656888889,0.659222222,0.661,0.663888889,0.670888889,0.671222222,0.677,0.679
624.68633,0,0.012333333,0.017888889,0.026111111,0.028222222,0.034777778,0.047888889,0.051555556,0.056111111,0.068333333,0.072777778,0.090333333,0.095777778,0.103555556,0.122222222,0.127777778,0.146333333,0.158333333,0.174,0.188111111,0.198222222,0.212,0.231,0.246222222,0.264666667,0.278444444,0.287111111,0.305111111,0.317666667,0.336666667,0.349,0.352666667,0.369111111,0.373777778,0.388555556,0.403888889,0.408111111,0.414888889,0.418888889,0.424111111,0.437222222,0.436222222,0.448,0.449333333,0.455666667,0.464666667,0.467555556,0.470555556,0.473111111,0.480777778,0.486666667,0.488333333,0.494222222,0.497,0.511777778,0.509555556,0.513666667,0.526111111,0.523444444,0.528444444,0.532666667,0.542,0.543222222,0.548888889,0.563,0.57,0.566666667,0.570444444,0.580222222,0.585444444,0.594666667,0.594666667,0.606333333,0.609888889,0.611333333,0.615777778,0.623222222,0.630222222,0.636111111,0.643222222,0.644666667,0.646444444,0.648,0.658333333,0.656111111,0.655888889,0.658777778,0.662111111,0.669222222,0.668333333,0.676111111,0.678666667
625.12928,0,1.02E-02,0.017111111,0.025888889,0.026555556,0.035666667,0.045333333,0.051777778,0.057444444,0.067111111,0.073222222,0.089888889,0.093333333,0.104222222,0.122444444,0.126111111,0.146,0.157666667,0.172666667,0.188,0.201111111,0.213666667,0.231,0.245111111,0.263111111,0.276333333,0.286444444,0.302888889,0.319555556,0.333777778,0.346444444,0.353333333,0.37,0.373555556,0.387666667,0.402111111,0.407777778,0.413,0.420777778,0.423333333,0.436888889,0.436222222,0.447555556,0.451,0.456111111,0.462666667,0.468333333,0.469,0.473333333,0.481,0.486888889,0.489666667,0.496666667,0.499,0.510555556,0.509111111,0.514,0.525555556,0.523666667,0.528333333,0.535,0.539444444,0.542444444,0.548111111,0.560666667,0.568111111,0.566444444,0.569444444,0.581333333,0.585222222,0.592333333,0.593777778,0.607777778,0.610111111,0.611777778,0.617777778,0.624444444,0.630666667,0.633888889,0.643666667,0.645111111,0.645222222,0.649444444,0.657333333,0.655111111,0.657,0.659666667,0.663111111,0.668,0.668111111,0.677888889,0.678444444
625.5722,0,9.98E-03,0.017,0.025666667,0.027,0.037555556,0.042,0.051222222,0.057888889,0.066888889,0.074888889,0.088777778,0.091555556,0.105111111,0.122333333,0.126555556,0.145222222,0.160555556,0.171111111,0.185666667,0.203222222,0.214888889,0.229888889,0.244777778,0.261777778,0.275666667,0.285333333,0.302222222,0.320555556,0.333444444,0.344222222,0.353777778,0.370333333,0.375333333,0.387,0.400666667,0.406333333,0.411666667,0.421222222,0.423444444,0.436333333,0.437222222,0.448111111,0.451777778,0.455555556,0.462222222,0.468333333,0.471666667,0.475444444,0.480444444,0.486222222,0.491333333,0.496555556,0.501444444,0.509222222,0.509,0.512666667,0.524222222,0.525777778,0.528444444,0.536888889,0.540666667,0.544111111,0.549333333,0.559222222,0.568222222,0.566555556,0.571222222,0.581444444,0.586111111,0.594555556,0.595333333,0.609555556,0.611777778,0.611555556,0.617333333,0.625666667,0.631777778,0.634888889,0.642444444,0.645,0.646,0.648666667,0.659555556,0.657444444,0.657888889,0.660555556,0.665,0.669,0.669888889,0.680777778,0.679666667
626.01509,0,0.012111111,0.017222222,0.027555556,0.030222222,0.041666667,0.042666667,0.052222222,0.06,0.068666667,0.075555556,0.086888889,0.095666667,0.107333333,0.123111111,0.130444444,0.145222222,0.162333333,0.172666667,0.187444444,0.207,0.220444444,0.232,0.247777778,0.263222222,0.277555556,0.287444444,0.305111111,0.319666667,0.333666667,0.344777778,0.356444444,0.371777778,0.379555556,0.389555556,0.400777778,0.409666667,0.412555556,0.425888889,0.426,0.437111111,0.439222222,0.449888889,0.455888889,0.46,0.464555556,0.471666667,0.472333333,0.480333333,0.483555556,0.489222222,0.494555556,0.498777778,0.504444444,0.511666667,0.511444444,0.517,0.526111111,0.530444444,0.532555556,0.539,0.545,0.550333333,0.555333333,0.564,0.571111111,0.573333333,0.574222222,0.583444444,0.589333333,0.597777778,0.597111111,0.610444444,0.614555556,0.616,0.621,0.630666667,0.633555556,0.639555556,0.643444444,0.648,0.649555556,0.654444444,0.661444444,0.660555556,0.658888889,0.663222222,0.669111111,0.670666667,0.673555556,0.683888889,0.684111111
626.45796,0,0.013111111,0.018111111,0.028333333,0.032888889,0.043777778,0.040444444,0.052888889,0.063333333,0.067222222,0.076555556,0.086222222,0.099111111,0.110222222,0.122444444,0.132222222,0.147888889,0.161444444,0.173222222,0.188222222,0.208666667,0.223777778,0.232888889,0.250333333,0.265777778,0.280888889,0.291111111,0.306777778,0.320111111,0.333444444,0.346222222,0.359222222,0.371777778,0.380666667,0.391555556,0.400555556,0.408555556,0.413,0.428444444,0.429555556,0.437,0.441666667,0.450888889,0.457555556,0.459666667,0.463888889,0.471555556,0.472777778,0.483888889,0.484222222,0.490888889,0.496,0.500777778,0.504444444,0.512111111,0.514888889,0.517777778,0.527222222,0.534777778,0.535555556,0.542666667,0.548111111,0.554444444,0.559333333,0.566,0.570777778,0.576222222,0.576555556,0.587777778,0.591888889,0.597555556,0.599222222,0.611333333,0.616333333,0.618444444,0.623888889,0.632666667,0.634666667,0.641333333,0.644444444,0.65,0.651888889,0.658444444,0.662444444,0.662222222,0.661333333,0.664,0.672666667,0.673222222,0.678777778,0.685,0.688666667
626.90079,0,9.71E-03,0.017888889,0.025888889,0.031555556,0.043666667,0.038888889,0.051666667,0.062555556,0.065333333,0.073888889,0.084444444,0.096777778,0.110222222,0.119111111,0.130777778,0.146888889,0.159111111,0.172111111,0.187555556,0.205666667,0.224666667,0.233666667,0.248222222,0.264222222,0.281333333,0.294111111,0.306888889,0.318444444,0.330888889,0.344666667,0.358333333,0.370444444,0.382111111,0.390444444,0.395444444,0.404111111,0.411666667,0.426222222,0.430222222,0.433888889,0.440111111,0.451111111,0.453555556,0.46,0.463777778,0.469333333,0.472,0.485111111,0.480555556,0.490555556,0.494,0.499666667,0.502111111,0.509444444,0.515444444,0.516222222,0.525555556,0.532666667,0.533777778,0.542888889,0.547444444,0.552666667,0.557777778,0.566333333,0.567444444,0.576666667,0.573333333,0.59,0.590666667,0.594666667,0.600555556,0.608888889,0.615666667,0.616888889,0.623111111,0.628111111,0.632333333,0.641111111,0.641777778,0.649666667,0.652555556,0.658222222,0.66,0.660777778,0.661666667,0.665222222,0.671,0.671888889,0.679111111,0.685444444,0.690222222
627.3436,0,1.02E-02,0.017444444,0.026222222,0.031111111,0.040777778,0.040111111,0.049888889,0.060555556,0.063666667,0.075222222,0.082666667,0.096777778,0.111,0.120444444,0.131444444,0.149,0.157,0.171666667,0.186444444,0.202333333,0.222444444,0.233666667,0.247555556,0.263,0.281222222,0.292777778,0.307444444,0.317444444,0.331,0.344333333,0.358777778,0.369444444,0.380222222,0.389666667,0.394,0.403444444,0.411555556,0.424111111,0.428666667,0.434888889,0.439,0.447333333,0.453666667,0.457222222,0.462777778,0.468777778,0.474111111,0.485,0.479333333,0.488777778,0.491777778,0.499444444,0.499222222,0.510222222,0.514111111,0.515777778,0.523444444,0.530222222,0.534,0.542777778,0.546444444,0.550222222,0.556222222,0.566555556,0.564555556,0.576888889,0.572444444,0.591555556,0.590666667,0.592777778,0.599666667,0.604666667,0.613888889,0.618555556,0.622,0.627666667,0.632111111,0.642,0.640666667,0.647666667,0.653111111,0.658222222,0.659111111,0.661777778,0.661666667,0.663888889,0.670888889,0.671111111,0.678444444,0.682444444,0.693
627.78638,0,8.72E-03,0.017333333,0.023888889,0.028222222,0.037888889,0.040555556,0.051111111,0.057111111,0.062333333,0.073777778,0.078777778,0.094111111,0.111111111,0.119555556,0.130333333,0.145444444,0.154222222,0.170666667,0.186111111,0.200333333,0.218555556,0.232222222,0.244555556,0.260222222,0.278333333,0.293666667,0.305111111,0.316222222,0.327222222,0.340777778,0.356777778,0.365888889,0.376888889,0.386,0.391,0.400222222,0.407777778,0.419888889,0.423555556,0.434555556,0.437222222,0.443222222,0.452333333,0.453222222,0.459222222,0.466111111,0.473666667,0.481555556,0.476111111,0.485777778,0.487444444,0.495444444,0.495111111,0.507333333,0.511666667,0.515,0.520333333,0.524333333,0.531777778,0.538777778,0.543888889,0.547888889,0.550777778,0.562888889,0.563111111,0.574333333,0.570666667,0.588,0.588555556,0.590333333,0.596777778,0.599333333,0.608888889,0.615444444,0.616444444,0.624,0.629111111,0.639555556,0.636888889,0.643777778,0.651333333,0.654777778,0.657333333,0.661888889,0.659888889,0.661333333,0.666333333,0.667555556,0.677111111,0.676444444,0.689777778
628.22914,0,0.011888889,0.018111111,0.024222222,0.030111111,0.038666667,0.043666667,0.053333333,0.058222222,0.064777778,0.076666667,0.080888889,0.095666667,0.114333333,0.120888889,0.131888889,0.146666667,0.154222222,0.174,0.187777778,0.200666667,0.218111111,0.233111111,0.246777778,0.261777778,0.28,0.296777778,0.307333333,0.316222222,0.328777778,0.342888889,0.356222222,0.368222222,0.376555556,0.385777778,0.389111111,0.401333333,0.407444444,0.418888889,0.423888889,0.435444444,0.438444444,0.443888889,0.452,0.453333333,0.457888889,0.466555556,0.473666667,0.480222222,0.477222222,0.487555556,0.487888889,0.495888889,0.498777778,0.510777778,0.511333333,0.518,0.520444444,0.525666667,0.533333333,0.538666667,0.543666667,0.548,0.551222222,0.560555556,0.567,0.575777778,0.572333333,0.586888889,0.589222222,0.592888889,0.599666667,0.600555556,0.607777778,0.616888889,0.616111111,0.625111111,0.631222222,0.640444444,0.638333333,0.645,0.653,0.655888889,0.656444444,0.661444444,0.658888889,0.664111111,0.667333333,0.667555556,0.676444444,0.674666667,0.691
